Date,Open,High,Low,Close*,Adj Close**,Volume
"Apr 24, 2020",69.3,70.75,69.25,70.74,68.82,"126,161,200"
"Apr 23, 2020",68.97,70.44,68.72,68.76,66.89,"124,814,400"
"Apr 22, 2020",68.4,69.47,68.05,69.03,67.15,"116,862,400"
"Apr 21, 2020",69.07,69.31,66.36,67.09,65.27,"180,991,600"
"Apr 20, 2020",69.49,70.42,69.21,69.23,67.35,"130,015,200"
"Apr 17, 2020",71.17,71.74,69.21,70.7,68.78,"215,250,000"
"Apr 16, 2020",71.85,72.05,70.59,71.67,69.73,"157,125,200"
"Apr 15, 2020",70.6,71.58,70.16,71.11,69.18,"131,154,400"
"Apr 14, 2020",70,72.06,69.51,71.76,69.81,"194,994,800"
"Apr 13, 2020",67.08,68.43,66.46,68.31,66.46,"131,022,800"
"Apr 09, 2020",67.18,67.52,66.18,67,65.18,"161,834,800"
"Apr 08, 2020",65.68,66.84,65.31,66.52,64.71,"168,895,200"
"Apr 07, 2020",67.7,67.93,64.75,64.86,63.1,"202,887,200"
"Apr 06, 2020",62.72,65.78,62.35,65.62,63.84,"201,820,400"
"Apr 03, 2020",60.7,61.42,59.74,60.35,58.71,"129,880,000"
"Apr 02, 2020",60.08,61.29,59.22,61.23,59.57,"165,934,000"
"Apr 01, 2020",61.63,62.18,59.78,60.23,58.59,"176,218,400"
"Mar 31, 2020",63.9,65.62,63,63.57,61.85,"197,002,000"
"Mar 30, 2020",62.69,63.88,62.35,63.7,61.97,"167,976,400"
"Mar 27, 2020",63.19,63.97,61.76,61.94,60.25,"204,216,800"
"Mar 26, 2020",61.63,64.67,61.59,64.61,62.86,"252,087,200"
"Mar 25, 2020",62.69,64.56,61.08,61.38,59.71,"303,602,000"
"Mar 24, 2020",59.09,61.92,58.58,61.72,60.04,"287,531,200"
"Mar 23, 2020",57.02,57.13,53.15,56.09,54.57,"336,752,800"
"Mar 20, 2020",61.79,62.96,57,57.31,55.75,"401,693,200"
"Mar 19, 2020",61.85,63.21,60.65,61.19,59.53,"271,857,200"
"Mar 18, 2020",59.94,62.5,59.28,61.67,59.99,"300,233,600"
"Mar 17, 2020",61.88,64.4,59.6,63.22,61.5,"324,056,000"
"Mar 16, 2020",60.49,64.77,60,60.55,58.91,"322,423,600"
"Mar 13, 2020",66.22,69.98,63.24,69.49,67.61,"370,732,000"
"Mar 12, 2020",63.99,67.5,62,62.06,60.37,"418,474,000"
"Mar 11, 2020",69.35,70.31,67.96,68.86,66.99,"255,598,800"
"Mar 10, 2020",69.29,71.61,67.34,71.33,69.4,"285,290,000"
"Mar 09, 2020",65.94,69.52,65.75,66.54,64.74,"286,744,800"
"Mar 06, 2020",70.5,72.71,70.31,72.26,70.3,"226,176,800"
"Mar 05, 2020",73.88,74.89,72.85,73.23,71.24,"187,572,800"
"Mar 04, 2020",74.11,75.85,73.28,75.68,73.63,"219,178,400"
"Mar 03, 2020",75.92,76,71.45,72.33,70.37,"319,475,600"
"Mar 02, 2020",70.57,75.36,69.43,74.7,72.67,"341,397,200"
"Feb 28, 2020",64.32,69.6,64.09,68.34,66.48,"426,510,000"
"Feb 27, 2020",70.28,71.5,68.24,68.38,66.52,"320,605,600"
"Feb 26, 2020",71.63,74.47,71.63,73.16,71.18,"198,054,800"
"Feb 25, 2020",75.24,75.63,71.53,72.02,70.06,"230,673,600"
"Feb 24, 2020",74.32,76.04,72.31,74.54,72.52,"222,195,200"
"Feb 21, 2020",79.65,80.11,77.63,78.26,76.14,"129,554,000"
"Feb 20, 2020",80.66,81.16,79.55,80.07,77.9,"100,566,000"
"Feb 19, 2020",80,81.14,80,80.9,78.71,"93,984,000"
"Feb 18, 2020",78.84,79.94,78.65,79.75,77.58,"152,531,200"
"Feb 14, 2020",81.18,81.5,80.71,81.24,79.03,"80,113,600"
"Feb 13, 2020",81.05,81.56,80.84,81.22,79.01,"94,747,600"
"Feb 12, 2020",80.37,81.81,80.37,81.8,79.58,"113,730,400"
"Feb 11, 2020",80.9,80.97,79.68,79.9,77.73,"94,323,200"
"Feb 10, 2020",78.54,80.39,78.46,80.39,78.21,"109,348,800"
"Feb 07, 2020",80.59,80.85,79.5,80.01,77.84,"117,684,000"
"Feb 06, 2020",80.64,81.31,80.07,81.3,78.91,"105,425,600"
"Feb 05, 2020",80.88,81.19,79.74,80.36,78,"118,826,800"
"Feb 04, 2020",78.83,79.91,78.41,79.71,77.36,"136,616,400"
"Feb 03, 2020",76.07,78.37,75.56,77.17,74.89,"173,788,400"
"Jan 31, 2020",80.23,80.67,77.07,77.38,75.1,"199,588,400"
"Jan 30, 2020",80.14,81.02,79.69,80.97,78.58,"126,743,200"
"Jan 29, 2020",81.11,81.96,80.35,81.08,78.7,"216,229,200"
"Jan 28, 2020",78.15,79.6,78.05,79.42,77.08,"162,234,000"
"Jan 27, 2020",77.51,77.94,76.22,77.24,74.96,"161,940,000"
"Jan 24, 2020",80.06,80.83,79.38,79.58,77.23,"146,537,600"
"Jan 23, 2020",79.48,79.89,78.91,79.81,77.46,"104,472,000"
"Jan 22, 2020",79.64,80,79.33,79.43,77.09,"101,832,400"
"Jan 21, 2020",79.3,79.75,79,79.14,76.81,"110,843,200"
"Jan 17, 2020",79.07,79.68,78.75,79.68,77.34,"137,816,400"
"Jan 16, 2020",78.4,78.93,78.02,78.81,76.49,"108,829,200"
"Jan 15, 2020",77.96,78.88,77.39,77.83,75.54,"121,923,600"
"Jan 14, 2020",79.18,79.39,78.04,78.17,75.87,"161,954,400"
"Jan 13, 2020",77.91,79.27,77.79,79.24,76.91,"121,532,000"
"Jan 10, 2020",77.65,78.17,77.06,77.58,75.3,"140,644,800"
"Jan 09, 2020",76.81,77.61,76.55,77.41,75.13,"170,108,400"
"Jan 08, 2020",74.29,76.11,74.29,75.8,73.57,"132,079,200"
"Jan 07, 2020",74.96,75.22,74.37,74.6,72.4,"108,872,000"
"Jan 06, 2020",73.45,74.99,73.19,74.95,72.74,"118,387,200"
"Jan 03, 2020",74.29,75.14,74.13,74.36,72.17,"146,322,800"
"Jan 02, 2020",74.06,75.15,73.8,75.09,72.88,"135,480,400"
"Dec 31, 2019",72.48,73.42,72.38,73.41,71.25,"100,805,600"
"Dec 30, 2019",72.36,73.17,71.31,72.88,70.73,"144,114,400"
"Dec 27, 2019",72.78,73.49,72.03,72.45,70.32,"146,266,000"
"Dec 26, 2019",71.21,72.5,71.18,72.48,70.34,"93,121,200"
"Dec 24, 2019",71.17,71.22,70.73,71.07,68.97,"48,478,800"
"Dec 23, 2019",70.13,71.06,70.09,71,68.91,"98,572,000"
"Dec 20, 2019",70.56,70.66,69.64,69.86,67.8,"275,978,000"
"Dec 19, 2019",69.88,70.29,69.74,70,67.94,"98,369,200"
"Dec 18, 2019",69.95,70.47,69.78,69.93,67.88,"116,028,400"
"Dec 17, 2019",69.89,70.44,69.7,70.1,68.04,"114,158,400"
"Dec 16, 2019",69.25,70.2,69.25,69.96,67.9,"128,186,000"
"Dec 13, 2019",67.86,68.82,67.73,68.79,66.76,"133,587,600"
"Dec 12, 2019",66.94,68.14,66.83,67.86,65.87,"137,310,400"
"Dec 11, 2019",67.2,67.78,67.13,67.69,65.7,"78,756,800"
"Dec 10, 2019",67.15,67.52,66.46,67.12,65.14,"90,420,400"
"Dec 09, 2019",67.5,67.7,66.23,66.73,64.76,"128,042,400"
"Dec 06, 2019",66.87,67.75,66.82,67.68,65.68,"106,075,600"
"Dec 05, 2019",65.95,66.47,65.68,66.39,64.44,"74,424,400"
"Dec 04, 2019",65.27,65.83,65.17,65.43,63.51,"67,181,600"
"Dec 03, 2019",64.58,64.88,64.07,64.86,62.95,"114,430,400"
"Dec 02, 2019",66.82,67.06,65.86,66.04,64.1,"94,487,200"
"Nov 29, 2019",66.65,67,66.47,66.81,64.84,"46,617,600"
"Nov 27, 2019",66.39,67,66.33,66.96,64.99,"65,235,600"
"Nov 26, 2019",66.74,66.79,65.63,66.07,64.13,"105,207,600"
"Nov 25, 2019",65.68,66.61,65.63,66.59,64.63,"84,020,400"
"Nov 22, 2019",65.65,65.79,65.21,65.44,63.52,"65,325,200"
"Nov 21, 2019",65.92,66,65.29,65.5,63.57,"121,395,200"
"Nov 20, 2019",66.39,66.52,65.1,65.8,63.86,"106,234,400"
"Nov 19, 2019",66.97,67,66.35,66.57,64.61,"76,167,200"
"Nov 18, 2019",66.45,66.86,66.06,66.78,64.81,"86,703,200"
"Nov 15, 2019",65.92,66.44,65.75,66.44,64.48,"100,206,400"
"Nov 14, 2019",65.94,66.22,65.53,65.66,63.73,"89,182,800"
"Nov 13, 2019",65.28,66.19,65.27,66.12,64.17,"102,734,400"
"Nov 12, 2019",65.39,65.7,65.23,65.49,63.56,"87,388,800"
"Nov 11, 2019",64.57,65.62,64.57,65.55,63.62,"81,821,200"
"Nov 08, 2019",64.67,65.11,64.21,65.04,63.12,"69,986,400"
"Nov 07, 2019",64.68,65.09,64.53,64.86,62.95,"94,940,400"
"Nov 06, 2019",64.19,64.37,63.84,64.31,62.23,"75,864,400"
"Nov 05, 2019",64.26,64.55,64.08,64.28,62.2,"79,897,600"
"Nov 04, 2019",64.33,64.46,63.85,64.38,62.29,"103,272,000"
"Nov 01, 2019",62.38,63.98,62.29,63.96,61.89,"151,125,200"
"Oct 31, 2019",61.81,62.29,59.31,62.19,60.18,"139,162,000"
"Oct 30, 2019",61.19,61.33,60.3,60.81,58.85,"124,522,000"
"Oct 29, 2019",62.24,62.44,60.64,60.82,58.85,"142,839,600"
"Oct 28, 2019",61.85,62.31,61.68,62.26,60.25,"96,572,800"
"Oct 25, 2019",60.79,61.68,60.72,61.65,59.65,"73,477,200"
"Oct 24, 2019",61.13,61.2,60.45,60.9,58.92,"69,275,200"
"Oct 23, 2019",60.53,60.81,60.31,60.79,58.83,"75,828,800"
"Oct 22, 2019",60.29,60.55,59.9,59.99,58.05,"82,293,600"
"Oct 21, 2019",59.38,60.25,59.33,60.13,58.18,"87,247,200"
"Oct 18, 2019",58.65,59.4,58.57,59.1,57.19,"97,433,600"
"Oct 17, 2019",58.77,59.04,58.38,58.82,56.92,"67,585,200"
"Oct 16, 2019",58.34,58.81,58.3,58.59,56.7,"73,903,200"
"Oct 15, 2019",59.1,59.41,58.72,58.83,56.93,"87,360,000"
"Oct 14, 2019",58.72,59.53,58.67,58.97,57.06,"96,427,600"
"Oct 11, 2019",58.24,59.41,58.08,59.05,57.14,"166,795,600"
"Oct 10, 2019",56.98,57.61,56.83,57.52,55.66,"113,013,600"
"Oct 09, 2019",56.76,56.95,56.41,56.76,54.92,"74,770,400"
"Oct 08, 2019",56.46,57.01,56.08,56.1,54.28,"111,820,000"
"Oct 07, 2019",56.57,57.48,56.46,56.76,54.93,"122,306,000"
"Oct 04, 2019",56.41,56.87,55.97,56.75,54.92,"138,478,800"
"Oct 03, 2019",54.61,55.24,53.78,55.21,53.42,"114,426,000"
"Oct 02, 2019",55.76,55.9,54.48,54.74,52.97,"138,449,200"
"Oct 01, 2019",56.27,57.06,56.05,56.15,54.33,"139,223,200"
"Sep 30, 2019",55.22,56.15,55.2,55.99,54.18,"103,909,600"
"Sep 27, 2019",55.13,55.24,54.32,54.71,52.93,"101,408,000"
"Sep 26, 2019",55,55.24,54.71,54.97,53.19,"75,334,000"
"Sep 25, 2019",54.64,55.38,54.28,55.26,53.47,"87,613,600"
"Sep 24, 2019",55.26,55.62,54.3,54.42,52.66,"124,763,200"
"Sep 23, 2019",54.74,54.96,54.41,54.68,52.91,"76,662,000"
"Sep 20, 2019",55.35,55.64,54.37,54.43,52.67,"221,652,400"
"Sep 19, 2019",55.5,55.94,55.09,55.24,53.45,"88,242,400"
"Sep 18, 2019",55.26,55.71,54.86,55.69,53.89,"101,360,000"
"Sep 17, 2019",54.99,55.21,54.78,55.17,53.39,"73,274,800"
"Sep 16, 2019",54.43,55.03,54.39,54.97,53.2,"84,632,400"
"Sep 13, 2019",55,55.2,54.26,54.69,52.92,"159,053,200"
"Sep 12, 2019",56.2,56.6,55.72,55.77,53.97,"128,906,800"
"Sep 11, 2019",54.52,55.93,54.43,55.9,54.09,"177,158,400"
"Sep 10, 2019",53.47,54.19,52.93,54.17,52.42,"127,111,600"
"Sep 09, 2019",53.71,54.11,52.77,53.54,51.81,"109,237,600"
"Sep 06, 2019",53.51,53.6,53.13,53.31,51.59,"77,449,200"
"Sep 05, 2019",53,53.49,52.88,53.32,51.59,"95,654,800"
"Sep 04, 2019",52.1,52.37,51.83,52.3,50.61,"76,752,400"
"Sep 03, 2019",51.61,51.74,51.06,51.42,49.76,"80,092,000"
"Aug 30, 2019",52.54,52.61,51.8,52.19,50.5,"84,573,600"
"Aug 29, 2019",52.13,52.33,51.67,52.25,50.56,"83,962,000"
"Aug 28, 2019",51.03,51.43,50.83,51.38,49.72,"63,755,200"
"Aug 27, 2019",51.97,52.14,50.88,51.04,49.39,"103,493,200"
"Aug 26, 2019",51.47,51.8,51.26,51.62,49.95,"104,174,400"
"Aug 23, 2019",52.36,53.01,50.25,50.66,49.02,"187,272,000"
"Aug 22, 2019",53.3,53.61,52.69,53.12,51.4,"89,014,800"
"Aug 21, 2019",53.25,53.41,52.9,53.16,51.44,"86,141,600"
"Aug 20, 2019",52.72,53.34,52.58,52.59,50.89,"107,537,200"
"Aug 19, 2019",52.65,53.18,52.51,52.59,50.89,"97,654,400"
"Aug 16, 2019",51.07,51.79,50.96,51.63,49.95,"110,481,600"
"Aug 15, 2019",50.87,51.28,49.92,50.44,48.8,"108,909,600"
